1,-0.066667,-0.033333,0.033333,-0.033333,0.033333,0.066667,4.6259e-18,-4.6259e-18
1,-0.066667,-0.033333,0.033333,-0.033333,0.033333,0.066667,4.6259e-18,-4.6259e-18
